YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2020-10,58,58,7,30,1,28,16,6,10,29,0,0,0,12,3,81,280,10,0,3,8,4,5,1,3,33,6,6,1,68,9,4,2,2,37,0,3,16,5,1,84,4,12,15,12,2,12,28,3,2,6,4,1,3,0,4
2020-11,58,44,7,5,0,24,17,1,18,14,1,0,0,5,7,58,353,10,2,4,6,0,3,2,3,28,2,1,2,28,5,4,6,1,38,1,5,7,22,5,79,3,10,2,13,0,7,23,2,8,3,0,1,1,0,7
2020-12,58,48,6,10,0,24,19,3,10,37,0,1,0,4,2,79,485,9,2,8,2,10,6,3,10,55,5,2,3,122,11,3,0,2,51,1,4,12,8,0,68,5,15,2,2,2,8,13,1,2,2,0,0,3,0,1
2021-01,58,70,8,10,0,46,15,1,5,6,0,2,0,5,5,90,367,1,0,7,4,1,5,0,5,91,5,4,2,16,123,0,1,4,37,5,5,15,2,1,55,4,13,3,2,2,6,5,1,1,1,0,0,2,0,1
2021-02,58,85,5,0,0,17,14,6,7,14,1,0,0,2,5,43,235,4,0,11,1,8,1,2,9,54,6,3,0,8,35,5,2,2,12,3,4,3,7,7,43,2,12,0,0,0,2,7,1,2,0,1,0,2,0,0
2021-03,58,134,12,28,6,42,21,4,0,8,0,0,1,11,9,99,407,2,0,4,7,0,8,0,6,114,8,3,2,132,26,8,4,2,51,0,2,11,7,3,44,17,15,8,4,2,11,17,4,5,5,2,0,5,0,1
2021-04,58,72,16,36,4,29,27,4,5,10,1,2,1,8,12,73,412,6,1,5,9,6,7,0,7,83,6,4,1,61,20,10,3,10,47,1,0,2,20,4,90,6,26,9,6,3,31,36,3,2,5,3,0,2,0,2
2021-05,58,56,1,13,2,36,32,10,4,6,1,3,2,7,6,76,295,9,0,4,5,3,4,18,1,66,8,5,2,60,14,4,7,5,36,0,1,7,9,3,34,2,4,9,5,8,14,35,3,3,3,1,0,2,0,5
2021-06,58,76,2,7,1,31,16,6,3,7,2,5,0,6,15,86,355,6,1,2,4,1,2,49,2,18,5,6,1,66,28,4,19,6,55,1,0,7,13,3,80,5,32,41,57,3,38,54,5,2,1,9,0,11,6,3
2021-07,58,48,16,20,1,33,26,8,2,5,0,4,0,11,10,113,451,3,4,4,5,3,5,25,2,35,12,6,4,82,28,4,2,8,57,0,1,7,11,1,51,3,15,13,9,9,22,50,2,2,38,1,2,5,5,2
2021-08,58,61,1,28,1,25,18,5,5,7,1,1,0,9,13,86,396,2,6,5,6,5,2,12,7,24,8,3,2,118,31,4,12,10,49,2,2,7,12,6,48,4,9,54,57,3,28,64,1,5,8,4,0,3,5,5
2021-09,58,58,3,2,0,20,16,3,7,20,0,2,0,10,13,62,383,5,6,4,17,7,3,62,6,22,6,8,2,95,16,8,10,5,26,1,1,4,15,8,46,15,27,24,14,2,12,29,2,2,9,4,2,5,4,2
2021-10,58,87,5,13,0,17,21,5,4,18,0,6,0,8,7,70,237,4,2,5,5,1,5,15,1,45,7,7,1,76,19,3,18,3,36,1,2,8,11,0,30,5,7,30,25,0,12,25,3,1,4,9,0,1,0,2
2021-11,58,74,7,11,1,25,12,0,6,10,0,0,0,11,8,50,340,5,0,4,7,2,6,1,5,10,9,10,1,37,16,3,5,0,56,0,0,12,13,2,29,8,15,13,4,5,5,10,1,12,8,3,0,2,0,7
2021-12,58,89,5,58,0,24,16,3,6,8,0,3,0,6,4,45,270,0,1,11,1,2,4,0,4,12,5,10,1,125,13,1,2,0,48,5,2,16,10,1,39,5,20,12,9,0,10,7,1,3,3,2,0,1,0,2
2022-01,58,68,2,2,0,31,15,6,6,23,1,2,0,2,4,47,363,2,2,5,5,27,0,3,15,49,7,2,5,26,22,3,0,1,31,2,0,2,7,2,22,1,7,0,1,0,5,1,0,4,3,6,0,2,0,0
2022-02,58,112,5,1,0,14,16,1,3,12,1,3,0,1,12,30,246,2,3,11,3,2,3,0,7,124,5,1,0,10,19,8,7,1,34,2,2,7,8,1,37,6,18,3,0,1,6,0,2,4,5,9,0,6,0,0
2022-03,58,132,10,174,2,36,14,2,1,5,1,0,0,12,14,84,462,7,0,2,1,0,4,0,4,167,7,7,3,43,16,13,6,8,53,2,2,21,12,3,34,8,15,4,1,7,18,0,6,9,3,7,1,4,0,0
2022-04,58,66,7,17,1,17,21,5,4,6,2,2,0,6,6,50,312,3,1,2,5,2,12,0,5,95,4,9,1,31,19,11,14,3,16,0,5,5,13,2,26,4,16,10,3,1,12,9,2,4,1,4,0,6,0,2
2022-05,58,70,5,11,3,26,14,7,2,7,0,0,0,7,13,56,400,12,2,7,8,0,16,8,2,96,3,4,3,148,17,11,10,11,26,4,1,12,26,2,49,4,19,13,6,14,16,32,2,2,4,6,0,2,1,7
2022-06,58,49,5,9,0,40,14,4,10,11,1,3,0,27,16,63,281,11,0,18,6,1,9,60,8,52,6,4,3,46,9,4,6,5,6,2,7,3,13,0,36,1,15,16,27,19,25,46,2,3,8,3,0,3,4,7
2022-07,58,62,5,7,6,40,10,5,4,4,1,0,1,13,7,67,330,2,2,6,3,1,2,27,4,39,2,6,1,44,17,7,7,6,8,0,0,6,10,8,54,3,9,23,25,419,11,54,3,1,7,3,1,4,2,7
2022-08,58,81,7,5,3,39,18,4,2,11,1,1,0,13,13,73,427,5,0,9,9,2,6,30,3,29,6,2,3,59,16,6,4,10,23,2,3,9,8,0,53,3,21,42,16,177,25,50,0,6,8,3,1,2,0,6
2022-09,58,58,14,16,5,22,22,4,2,11,0,4,0,13,14,69,404,2,2,10,7,11,9,9,5,23,1,9,2,54,13,3,2,6,13,1,10,14,11,5,22,3,25,24,5,3,11,40,2,4,6,0,1,4,5,4
2022-10,58,75,13,7,1,17,22,7,2,5,0,1,1,15,3,30,460,4,2,10,6,5,3,6,1,19,2,11,4,30,11,10,4,2,24,1,2,6,17,5,52,7,17,5,5,11,14,66,4,6,2,6,0,0,0,5
2022-11,58,68,12,2,1,19,18,1,3,6,0,1,0,3,5,29,285,3,1,7,6,0,4,0,3,12,0,5,2,28,7,3,13,8,24,2,1,5,16,2,46,0,19,9,7,1,11,12,1,2,2,1,0,1,0,4
2022-12,58,79,13,3,3,14,11,3,1,7,3,3,0,3,5,34,348,2,1,8,4,10,3,2,7,34,1,7,0,20,5,7,9,2,33,1,5,4,5,1,34,3,21,3,3,2,2,3,0,2,3,2,1,3,0,1
2023-01,58,81,14,17,12,27,12,1,4,15,1,3,0,7,3,45,343,5,0,14,1,0,6,7,4,135,2,4,0,26,4,8,14,7,26,7,4,13,4,3,54,3,6,1,2,2,14,2,4,2,11,2,0,1,0,0
2023-02,58,56,12,20,6,31,7,5,3,4,0,0,0,3,7,40,293,3,3,5,0,0,4,2,6,83,2,7,2,24,2,4,32,3,18,2,4,7,14,1,46,3,20,3,8,1,7,16,3,2,4,6,1,6,0,1
2023-03,58,67,8,31,3,24,20,1,7,11,0,2,0,6,6,52,272,5,2,1,4,0,7,3,1,164,4,3,0,31,7,7,14,4,13,1,0,3,20,1,34,3,23,10,9,0,14,1,2,3,7,3,0,5,0,0
2023-04,58,56,9,24,0,25,20,1,2,7,1,2,0,7,4,106,324,8,1,3,1,0,6,1,2,56,2,3,1,24,9,13,12,7,13,2,3,6,28,4,26,5,28,16,8,9,29,1,7,11,5,4,0,1,0,2
2023-05,58,64,33,20,0,22,12,1,4,6,1,1,0,16,10,86,366,11,1,3,5,2,6,2,2,43,3,8,1,31,16,10,11,3,20,5,7,10,9,6,66,9,21,7,8,6,14,6,1,6,6,3,0,3,5,6
2023-06,58,61,18,16,1,31,17,5,2,20,3,0,0,12,11,68,275,3,2,4,6,6,9,54,6,61,3,5,0,42,4,4,4,7,12,1,0,16,12,5,18,10,11,15,11,54,35,4,2,8,13,3,0,3,3,1
2023-07,58,47,2,9,5,49,15,7,1,9,0,0,0,18,12,98,331,5,0,9,1,3,3,32,4,38,8,6,3,44,10,1,13,9,24,2,2,12,9,3,27,4,8,34,25,18,38,3,2,0,11,11,0,15,5,9
2023-08,58,71,8,4,3,42,22,7,9,8,4,3,0,8,11,81,315,4,1,14,5,7,6,47,4,44,6,6,1,41,8,6,12,9,14,8,1,6,10,2,34,5,7,24,17,10,33,56,6,8,15,9,0,1,4,5
2023-09,58,61,6,5,2,35,15,1,8,7,1,2,0,16,10,66,353,5,5,4,5,0,8,18,5,32,4,10,2,28,8,3,10,6,20,0,2,6,13,2,48,4,23,10,17,32,14,59,5,7,13,3,1,1,3,3
2023-10,58,82,15,7,0,22,16,6,3,6,0,0,0,12,13,57,303,2,3,8,5,3,10,8,2,28,1,2,5,30,8,2,7,0,27,0,0,6,14,7,19,8,17,10,10,4,21,90,4,9,8,9,0,1,4,2
2023-11,58,85,10,7,1,14,10,2,1,9,0,0,0,5,8,52,386,9,2,31,2,6,3,5,35,20,3,9,1,28,8,2,7,0,42,3,0,2,19,5,24,3,18,8,6,7,14,70,2,12,10,6,0,0,0,9
2023-12,58,77,3,6,2,15,8,1,1,13,1,3,0,11,9,38,191,3,1,7,5,1,6,0,2,46,5,1,1,28,4,3,9,2,19,1,4,2,17,2,10,5,14,5,0,1,4,89,3,3,13,5,0,1,0,3
2024-01,58,69,10,3,0,31,20,7,3,18,0,0,0,8,7,38,336,3,1,8,9,11,5,1,15,100,4,2,2,82,9,3,10,7,22,1,0,9,18,2,47,3,23,5,14,0,12,92,4,6,22,6,0,1,0,1
2024-02,58,121,10,10,1,20,18,5,4,11,1,0,0,26,10,61,377,4,1,5,4,2,7,3,2,115,1,5,2,43,7,3,11,4,20,0,2,4,13,4,52,7,21,5,13,9,18,120,3,10,29,3,1,3,0,1
2024-03,58,117,1,4,1,20,17,3,3,11,1,2,0,15,9,55,312,5,0,6,6,0,9,0,5,71,0,12,1,31,5,3,9,1,25,5,8,8,18,1,39,7,20,13,8,12,17,55,5,7,6,16,0,2,0,0
2024-04,58,105,6,15,3,39,16,2,4,12,3,2,0,9,14,62,324,7,1,3,4,1,10,2,2,35,5,7,3,41,8,2,17,9,17,3,0,10,6,6,59,3,19,7,11,29,25,104,0,2,12,14,1,4,0,5
2024-05,58,70,6,19,2,28,11,3,7,13,3,1,1,10,16,76,382,6,1,5,7,6,7,43,3,47,2,10,1,64,11,3,16,5,34,2,11,16,19,2,47,1,19,34,43,14,51,83,8,13,8,30,0,5,10,7
2024-06,58,60,7,14,2,25,15,4,5,10,0,0,0,9,7,71,308,8,3,17,6,2,14,230,9,76,2,8,0,66,9,3,10,6,37,4,3,6,18,1,44,6,22,16,36,10,29,120,6,5,2,6,0,1,6,4
2024-07,58,79,3,18,1,39,18,4,2,9,2,1,0,14,22,94,376,8,2,11,1,4,8,71,8,52,4,12,0,45,9,3,61,13,19,6,7,6,13,4,39,6,29,52,52,5,31,63,3,3,6,3,0,2,5,7
2024-08,58,53,3,3,2,29,19,4,6,9,2,0,0,13,17,75,273,7,1,7,5,3,6,82,9,47,1,10,1,48,23,3,2,4,9,6,4,9,11,1,15,6,16,26,33,3,28,77,2,1,8,2,0,3,5,5
2024-09,58,76,8,8,3,34,22,3,12,11,2,0,1,22,8,76,488,1,0,5,2,3,11,21,10,42,4,12,3,41,13,0,10,11,9,9,8,11,19,3,34,4,18,16,42,2,23,43,3,6,9,4,0,5,1,7
2024-10,58,64,5,5,0,29,15,2,7,6,0,2,0,20,17,63,441,5,2,2,9,1,6,0,4,24,2,20,1,60,6,2,10,6,7,2,0,11,14,4,19,4,25,17,21,4,15,66,2,7,3,6,0,3,2,5
2024-11,58,78,10,4,3,11,9,3,2,8,1,1,0,11,5,38,502,6,0,1,4,3,5,1,1,18,1,12,0,35,3,0,6,1,8,1,0,13,15,4,43,2,21,7,11,2,3,89,2,3,4,9,0,1,0,3
2024-12,58,89,4,8,1,26,16,1,2,19,2,0,0,12,13,41,318,6,0,6,2,3,4,1,7,8,2,7,1,7,4,1,8,0,7,2,0,4,10,2,21,4,20,3,16,0,11,110,5,4,4,4,0,5,0,2
2025-01,58,99,4,7,0,21,9,3,4,31,0,1,0,9,6,39,346,4,4,4,1,10,4,8,10,15,7,5,3,38,8,1,4,5,10,3,0,12,13,0,30,1,22,3,4,0,6,97,0,4,7,12,0,4,0,0
2025-02,58,94,5,8,0,16,17,1,2,9,2,1,0,13,8,38,381,4,0,5,2,3,1,1,5,44,3,2,4,14,4,6,4,1,26,0,2,5,10,1,49,7,22,3,3,0,1,4,1,9,6,1,1,4,0,0
2025-03,58,94,8,10,0,24,13,3,7,13,2,2,1,12,9,59,469,3,1,4,9,2,11,0,4,80,1,2,0,23,9,5,10,4,25,3,0,3,12,5,57,3,30,6,10,56,11,1,4,6,7,8,1,3,0,0
2025-04,58,88,11,9,7,33,25,4,3,11,2,2,0,8,14,44,407,8,0,3,11,1,10,1,0,45,3,7,1,59,7,13,16,3,27,5,3,16,15,3,39,5,27,3,12,6,15,3,2,2,5,17,1,5,0,1
2025-05,58,88,8,7,1,27,28,2,9,8,1,0,0,18,11,54,348,6,0,6,9,6,11,0,5,63,0,20,1,26,8,11,4,7,7,4,4,8,7,5,39,3,32,18,46,15,35,0,2,2,6,6,0,2,1,3
2025-06,58,70,15,14,2,28,17,5,8,6,1,1,0,27,14,61,377,9,3,44,3,3,6,115,1,39,7,16,1,53,19,4,18,5,8,1,6,6,12,1,43,8,38,11,35,4,22,7,11,2,10,12,0,6,5,6
2025-07,58,73,6,9,2,44,19,3,7,4,6,2,1,14,12,86,378,5,1,22,6,0,13,70,3,29,2,21,7,71,31,4,18,3,28,2,1,5,29,2,75,6,16,50,112,46,38,8,1,4,24,14,0,11,4,16
2025-08,58,85,6,12,3,50,25,8,10,10,0,1,1,11,15,85,377,7,0,10,14,1,20,56,6,51,7,18,3,36,21,8,18,5,20,3,3,19,22,4,65,8,20,31,49,14,33,14,7,4,20,16,0,133,7,10
2025-09,58,76,5,11,0,23,18,7,6,28,0,3,3,18,10,71,248,10,0,15,7,6,21,45,7,19,2,8,3,33,9,9,8,4,10,3,2,9,29,1,31,3,22,12,17,4,11,43,3,7,17,13,2,10,1,7
2025-10,58,68,8,6,1,22,18,2,4,5,2,2,1,10,14,45,397,7,2,8,3,4,26,2,6,14,2,16,2,26,10,2,9,3,17,1,5,7,34,1,56,3,44,9,15,2,7,6,3,6,8,3,1,5,2,3
2025-11,58,39,16,3,1,19,11,6,5,7,0,4,1,7,9,44,317,7,1,5,6,11,8,0,9,16,6,5,2,21,7,3,9,1,10,3,4,13,21,7,44,3,28,10,13,2,9,5,1,5,11,3,0,1,0,11
2025-12,58,81,4,6,0,15,13,4,3,6,1,2,0,9,5,50,230,5,0,11,4,6,7,0,10,42,10,4,4,13,8,2,3,2,4,1,0,8,16,3,35,2,23,3,6,0,6,74,2,1,10,3,1,3,0,1
2019-01,59,1,8,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,3,0,0,1,0,12,6,0,0,0,2,0,3,0,3,0,0,0,4,8,0,0,9,0,1,0,0,0
2019-02,59,14,13,1,0,4,1,3,0,1,0,3,0,0,0,11,11,0,0,0,3,0,1,1,1,52,2,0,0,0,1,3,0,1,7,0,0,1,0,0,34,0,5,0,0,2,4,7,3,1,13,1,2,0,0,0
2019-03,59,35,30,2,2,10,6,1,0,6,0,0,1,8,8,21,213,2,1,2,4,0,0,0,1,83,1,3,0,9,3,5,13,2,19,0,2,7,2,2,64,0,26,0,1,4,3,8,0,1,28,3,0,2,0,0
2019-04,59,14,28,7,1,6,19,5,3,1,0,1,0,7,5,22,232,3,1,3,7,0,9,1,1,52,10,2,1,6,2,2,14,1,33,1,2,6,8,1,53,2,52,3,1,4,3,7,2,5,9,1,0,0,0,1
2019-05,59,7,37,3,3,7,6,0,0,2,0,2,0,2,4,21,279,1,0,6,2,0,3,0,0,32,4,6,0,22,7,5,36,6,11,2,0,0,4,3,78,2,15,5,1,23,12,97,3,0,3,7,0,7,0,1
2019-06,59,18,16,2,1,6,7,2,0,6,2,2,0,8,8,18,284,1,0,2,8,0,1,6,1,29,3,7,0,30,4,8,19,1,20,1,1,2,16,2,51,2,44,4,4,9,7,44,2,2,1,4,0,1,7,5
2019-07,59,22,17,6,1,4,12,2,0,8,1,4,0,5,5,19,348,3,1,1,2,2,5,177,3,73,4,3,4,23,9,5,14,0,24,2,0,1,7,4,69,5,33,3,9,5,13,31,0,3,25,9,0,2,6,3
2019-08,59,40,20,6,0,9,15,1,1,8,0,1,0,7,10,32,318,1,0,3,6,3,1,42,1,44,3,7,5,49,10,4,4,3,11,0,2,8,11,6,90,3,15,6,3,3,9,25,4,3,50,2,0,2,15,2
2019-09,59,19,20,5,0,2,11,3,1,9,1,3,0,2,8,25,347,4,0,3,2,0,3,3,1,59,0,6,2,19,11,3,7,4,31,1,0,5,6,1,70,8,24,8,4,5,5,15,1,3,16,7,0,2,3,4
2019-10,59,19,19,4,0,4,9,1,2,3,2,1,0,2,2,21,413,2,0,2,3,1,3,0,1,25,1,3,0,36,1,1,8,1,16,0,0,5,10,3,69,5,13,5,2,3,5,40,0,1,23,1,0,0,0,3
2019-11,59,17,15,3,0,2,7,0,2,6,0,0,0,3,1,19,381,0,0,1,4,6,1,1,1,14,0,0,1,9,2,1,0,2,40,0,2,2,11,1,33,5,23,0,2,2,5,16,0,0,10,0,0,0,3,3
2019-12,59,19,31,2,0,16,10,4,0,1,0,2,0,0,3,13,272,0,0,2,0,0,0,0,2,10,14,3,2,15,2,1,2,1,34,0,0,7,5,0,66,1,12,1,2,0,3,4,1,1,7,0,0,1,0,1
2020-01,59,33,8,7,0,8,7,0,0,3,0,1,1,1,4,41,353,2,0,3,2,1,3,0,2,33,2,2,1,11,2,3,4,1,16,1,2,6,7,0,49,0,9,1,3,1,1,5,1,2,11,4,0,2,0,1
2020-02,59,21,9,2,0,8,4,0,1,4,0,0,1,8,5,17,272,1,2,1,4,2,1,9,2,49,0,4,2,6,3,2,2,7,28,1,0,4,5,2,32,4,30,3,2,3,5,4,1,0,3,1,0,0,0,1
2020-03,59,17,17,19,0,9,7,1,4,9,0,0,0,1,4,24,452,0,0,1,2,1,0,0,1,83,1,4,0,9,2,1,2,2,20,1,4,5,0,1,46,1,15,0,0,3,6,8,1,0,1,0,0,2,0,2
2020-04,59,10,14,23,0,13,4,2,20,2,0,2,0,3,3,22,480,3,0,0,4,0,2,0,0,54,5,1,2,7,4,3,9,2,42,0,2,5,7,0,34,0,3,0,0,10,2,5,2,0,2,0,0,3,0,1
2020-05,59,9,10,8,4,15,8,1,11,3,1,0,0,1,6,45,408,4,0,4,6,2,9,0,0,22,1,7,0,25,4,0,10,1,32,2,2,5,4,1,99,1,9,4,4,7,7,19,1,0,2,10,0,4,0,5
2020-06,59,6,5,3,1,17,8,3,12,3,0,1,0,7,5,40,416,5,0,5,3,0,2,8,1,10,14,7,2,34,5,4,5,5,25,0,0,3,2,1,58,0,7,17,11,7,10,35,1,2,0,2,1,0,12,1
2020-07,59,22,10,5,0,17,7,0,10,2,2,0,0,9,2,49,294,1,1,6,4,3,0,107,1,7,13,4,1,39,1,4,7,2,21,0,2,1,4,4,27,5,15,21,14,6,13,43,1,1,0,5,0,1,10,1
2020-08,59,22,14,2,0,18,6,1,7,17,0,2,0,5,1,33,299,3,4,0,3,4,5,38,0,15,2,10,1,50,4,2,3,1,14,2,4,3,2,1,53,2,27,25,10,2,9,28,1,4,3,8,0,3,6,2
2020-09,59,19,8,5,0,15,8,1,4,1,1,3,0,6,3,42,297,3,3,6,0,1,0,3,2,12,3,8,2,24,3,4,2,1,11,0,0,3,7,1,51,1,7,14,2,1,8,30,0,2,8,1,3,0,4,3
2020-10,59,22,6,4,0,11,9,2,2,5,0,2,2,2,2,19,204,2,0,5,4,4,0,5,0,5,7,5,0,11,6,1,3,1,23,1,2,6,3,2,75,1,16,13,3,40,14,11,1,0,3,1,0,3,0,4
2020-11,59,13,7,1,0,4,3,0,7,3,2,0,0,4,4,27,340,2,0,0,4,0,1,3,1,14,2,6,3,7,1,0,1,1,29,1,1,6,2,2,64,1,15,7,8,12,5,8,1,0,2,1,0,1,0,2
2020-12,59,16,6,6,0,12,5,1,11,7,1,0,0,3,0,31,456,4,1,5,2,2,0,2,1,21,8,0,4,17,2,0,3,1,27,1,0,2,2,0,11,2,7,2,0,8,6,11,2,2,2,2,0,1,0,1
2021-01,59,14,5,1,0,13,9,1,3,7,0,1,0,3,2,15,234,1,3,1,1,7,5,0,3,24,2,3,1,15,7,1,1,5,9,0,0,6,3,0,8,6,33,1,0,23,2,1,0,0,1,0,0,4,0,1
2021-02,59,15,3,1,1,11,7,3,1,2,1,0,0,7,3,24,199,1,0,14,2,7,3,1,4,26,17,1,0,6,3,0,0,1,3,0,0,2,3,1,22,0,15,0,0,0,1,2,0,0,0,0,0,0,0,0
2021-03,59,31,7,10,0,17,13,1,2,1,0,1,0,6,7,63,336,0,2,3,4,0,3,0,0,53,8,4,3,21,9,1,2,4,42,1,0,6,5,10,25,2,17,4,3,24,13,9,3,1,5,1,0,0,0,1
2021-04,59,19,4,1,0,12,16,1,0,2,2,0,1,1,3,47,296,5,0,1,3,1,0,1,0,24,2,2,2,27,5,1,6,2,25,1,0,11,5,4,28,6,13,2,2,18,5,9,2,1,4,0,0,1,0,4
2021-05,59,24,3,2,0,10,7,2,4,3,2,3,1,2,2,28,308,0,0,2,1,0,1,3,1,41,5,7,1,28,6,2,3,3,33,0,0,7,3,3,16,0,9,2,7,40,25,30,1,1,2,4,0,0,6,6
2021-06,59,26,2,4,0,16,9,4,1,5,6,1,0,3,8,36,299,7,0,4,0,0,0,73,0,15,3,6,0,39,10,1,12,5,15,0,0,10,3,3,21,1,13,12,26,19,16,45,3,1,3,13,0,2,14,2
2021-07,59,19,3,1,0,19,6,2,4,8,1,0,0,5,6,21,268,0,0,2,2,1,0,66,2,27,1,4,1,39,6,3,5,6,14,0,0,6,2,7,23,2,21,10,5,16,10,25,3,0,49,1,0,0,6,0
2021-08,59,31,6,0,0,14,6,3,4,2,1,2,0,10,7,29,275,4,3,3,1,2,5,69,1,8,2,7,0,39,13,3,0,5,33,0,0,8,2,1,10,0,10,48,52,14,17,26,1,1,8,1,0,0,8,9
2021-09,59,19,2,5,0,8,10,1,6,5,3,0,1,5,4,22,297,7,0,1,0,0,1,16,1,10,1,8,0,35,9,1,1,3,11,2,1,7,2,0,19,3,12,15,7,10,7,19,1,1,9,0,1,0,5,6
2021-10,59,27,2,0,0,9,7,0,1,3,1,0,0,4,2,25,237,8,0,4,0,0,1,5,6,15,0,3,0,42,4,1,3,2,33,1,0,11,6,1,7,1,36,5,7,17,5,45,5,0,2,2,0,0,0,1
2021-11,59,11,2,1,0,14,2,1,3,10,1,1,1,10,3,23,279,2,0,1,2,1,1,7,2,6,1,7,2,18,0,0,2,1,25,1,1,3,4,4,18,5,28,9,4,29,8,13,1,2,3,1,0,4,0,6
2021-12,59,24,4,1,0,12,7,1,1,1,1,1,1,4,2,27,292,4,0,6,1,0,0,0,0,16,1,5,1,5,2,1,3,1,18,1,0,2,7,0,7,5,17,3,6,16,13,7,2,1,0,1,0,4,0,4
2022-01,59,39,6,0,0,5,5,3,1,9,1,1,0,2,4,15,184,1,5,2,0,9,2,2,3,24,2,6,0,10,3,1,0,2,14,0,3,3,3,2,7,2,12,2,2,17,3,1,0,0,2,2,0,1,0,0
2022-02,59,20,4,3,2,5,8,1,2,1,0,0,0,8,1,7,138,1,0,3,1,0,0,2,0,109,5,1,2,9,1,3,6,2,24,0,0,5,3,0,22,4,6,0,5,16,7,0,2,0,3,4,1,1,0,0
2022-03,59,43,6,3,1,16,8,4,0,7,1,0,0,4,2,15,206,3,1,0,3,0,5,0,4,86,2,11,3,6,0,7,0,0,12,1,0,9,14,1,46,7,66,4,3,15,6,0,0,2,3,2,0,0,0,2
2022-04,59,36,3,21,0,15,3,1,0,5,1,1,0,6,7,39,222,0,3,1,3,1,0,3,1,86,12,3,1,17,1,4,2,2,5,1,1,5,6,0,3,4,24,4,1,13,3,9,0,8,2,2,1,2,0,3
2022-05,59,33,1,16,0,17,8,1,2,5,1,2,0,16,10,46,253,2,1,2,3,0,8,1,1,66,0,9,0,19,3,10,2,2,5,1,1,4,11,2,18,2,22,4,14,14,9,24,2,2,6,2,0,3,1,3
2022-06,59,19,3,6,0,22,6,0,1,0,1,0,0,6,6,41,313,3,0,2,2,0,3,4,2,40,2,6,4,18,6,3,3,3,4,0,0,6,7,1,44,1,19,14,17,20,14,32,0,0,0,1,0,1,7,4
2022-07,59,14,2,8,0,23,3,3,1,2,5,2,0,12,7,29,215,2,0,1,2,0,1,11,0,31,0,7,1,26,7,4,7,2,4,2,5,18,6,1,16,2,35,29,9,49,10,57,1,3,4,3,0,4,0,2
2022-08,59,27,6,0,0,15,12,1,1,1,1,2,0,5,2,18,126,1,0,5,0,0,2,37,2,26,4,6,1,24,3,1,2,2,0,1,0,3,9,2,19,1,22,17,18,167,11,22,2,1,6,0,0,0,7,6
2022-09,59,15,6,8,1,11,6,3,1,4,3,0,0,16,6,27,150,4,2,7,2,10,1,9,0,13,5,2,5,20,5,1,4,0,3,1,5,3,5,1,8,1,13,13,6,18,6,16,1,1,11,0,0,1,1,3
2022-10,59,12,5,1,1,13,8,2,1,0,7,1,0,4,5,26,188,2,0,8,0,0,3,0,1,13,5,3,2,12,3,3,3,0,8,1,0,5,4,3,27,7,25,3,5,32,4,24,0,2,7,0,0,1,2,3
2022-11,59,23,3,7,0,15,4,1,0,0,5,1,0,1,5,24,169,0,0,1,0,0,2,0,3,15,1,4,1,11,2,18,1,0,7,1,0,8,8,1,33,4,17,11,14,43,9,8,0,0,3,0,1,1,0,4
2022-12,59,23,1,3,1,12,13,3,1,5,0,0,1,5,4,13,244,1,3,4,0,3,2,0,1,13,2,1,4,11,1,4,3,1,8,1,5,4,6,1,18,1,11,3,3,32,6,11,0,3,4,0,1,4,0,1
2023-01,59,21,0,3,0,15,8,1,2,6,3,1,0,12,8,10,270,0,1,2,1,4,3,0,5,68,3,1,1,8,2,2,1,4,12,2,0,5,0,0,23,2,22,2,2,26,3,0,2,3,2,4,0,0,0,1
2023-02,59,23,10,7,0,8,12,1,3,2,1,0,0,3,5,13,205,4,2,5,5,1,1,0,4,62,4,5,0,6,2,4,3,0,6,1,0,6,2,0,70,3,58,4,3,18,7,16,1,3,6,6,0,0,0,0
