YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2021-02,36,2,0,0,0,1,11,7,0,0,0,0,1,0,0,0,1,0,0,13,0,8,0,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,7,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-03,36,4,2,0,0,2,3,3,0,0,2,1,0,1,3,2,7,3,0,0,0,0,1,0,1,5,0,2,0,1,4,0,0,0,30,4,10,8,1,0,1,8,5,2,0,3,0,1,0,0,1,0,0,0,0,0
2021-04,36,6,3,1,1,1,7,5,0,0,0,0,0,3,1,4,1,0,0,2,0,0,0,0,0,1,1,3,0,2,0,1,2,0,6,0,0,2,2,1,1,1,1,1,0,1,2,4,0,0,1,0,0,0,0,0
2021-05,36,6,1,0,0,1,6,4,0,0,1,0,3,0,1,8,8,2,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,1,11,0,0,4,2,0,3,3,1,0,2,1,11,2,0,0,0,0,0,0,4,0
2021-06,36,12,1,0,0,3,17,7,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,2,0,0,0,4,5,0,1,1,3,0,0,0,3,1,5,0,1,3,2,2,1,47,0,1,1,0,0,2,7,1
2021-07,36,6,0,1,0,3,4,2,0,0,2,0,0,1,1,6,1,2,0,6,0,0,1,0,0,4,0,1,0,9,0,0,0,0,9,1,0,4,0,0,3,0,2,1,1,0,4,14,0,0,1,0,0,0,7,1
2021-08,36,6,1,0,0,4,1,2,0,3,0,1,0,0,1,10,5,2,1,0,1,1,2,0,0,3,0,1,0,8,1,0,0,0,6,0,0,1,0,1,6,1,0,4,4,0,0,10,0,0,2,0,0,0,0,2
2021-09,36,11,2,0,0,2,2,1,0,1,0,0,1,2,1,6,4,1,0,0,0,0,1,0,0,2,0,2,0,7,2,0,1,1,1,0,0,0,5,0,9,3,0,3,3,0,1,19,0,1,1,0,0,0,77,1
2021-10,36,4,1,0,1,1,9,18,0,1,1,1,0,3,1,4,8,0,0,1,1,1,4,0,0,9,0,0,0,9,0,1,2,3,9,0,0,1,2,0,9,1,6,5,4,0,0,4,0,0,0,0,0,1,0,1
2021-11,36,6,0,0,2,0,9,2,0,1,0,0,0,0,2,3,1,3,1,1,0,0,0,0,0,7,0,3,0,6,0,0,2,0,6,0,0,0,6,0,16,7,0,0,0,0,1,2,0,2,1,0,0,0,0,2
2021-12,36,7,0,0,0,3,5,1,1,2,0,0,2,3,2,4,0,1,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,8,3,2,0,2,1,0,2,0,0,0,0,0,0,0,0
2022-01,36,4,0,1,0,4,7,10,0,3,0,0,0,0,0,3,2,1,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,1,5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-02,36,4,0,1,0,2,8,9,0,1,0,0,0,4,0,3,0,0,0,0,1,0,1,3,0,5,0,0,0,1,1,0,0,0,13,0,4,2,3,0,0,4,2,0,0,0,1,0,1,0,0,3,1,0,0,0
2022-03,36,3,1,1,0,2,4,0,0,0,1,0,0,5,1,2,0,0,1,0,0,0,0,0,0,9,1,2,0,2,0,1,0,1,7,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2022-04,36,4,2,0,1,1,2,6,0,2,0,1,1,1,0,3,1,1,0,0,0,1,1,2,0,6,0,2,0,1,1,1,1,4,2,1,1,2,2,0,1,4,3,0,0,0,0,2,1,0,0,0,0,0,0,0
2022-05,36,12,1,4,0,1,13,3,0,1,1,2,6,2,1,3,0,0,0,1,0,0,3,0,0,3,0,0,0,7,1,1,1,0,4,0,2,3,3,0,2,0,2,3,2,2,3,5,1,1,0,2,0,0,1,1
2022-06,36,4,1,1,0,0,14,5,0,0,0,0,1,0,2,2,0,1,0,4,0,0,2,0,1,10,2,0,0,3,2,1,3,0,1,0,1,1,2,0,10,0,4,29,41,2,4,9,0,1,0,2,0,0,2,1
2022-07,36,6,0,0,0,5,9,7,0,0,0,0,0,2,4,3,7,1,0,0,0,0,0,1,0,7,0,1,0,5,3,0,1,0,2,1,0,4,4,1,11,6,1,2,1,2,5,4,1,1,2,1,1,1,3,1
2022-08,36,4,0,0,0,4,7,3,0,0,0,0,1,0,2,10,3,4,0,0,0,0,0,0,0,4,0,2,0,2,0,0,1,0,0,0,2,1,1,0,0,0,1,4,0,0,2,12,0,1,0,0,0,1,2,1
2022-09,36,3,0,0,0,0,18,2,0,0,5,0,0,5,0,8,4,2,0,0,2,0,0,0,0,7,1,1,0,3,0,0,1,1,1,1,0,2,3,0,7,2,0,4,5,26,2,6,0,3,0,0,0,0,1,0
2022-10,36,9,1,1,0,2,7,5,0,1,0,0,0,0,3,2,3,0,1,0,2,2,0,0,0,4,1,0,0,4,0,1,1,2,1,0,4,4,4,1,4,4,1,1,0,11,1,1,1,2,2,0,0,1,0,2
2022-11,36,7,0,0,0,0,7,5,0,1,0,0,0,5,3,1,1,1,1,1,1,0,0,0,0,3,1,0,0,4,1,0,2,0,1,0,1,1,1,1,2,0,4,0,0,0,0,1,1,1,0,0,0,0,0,2
2022-12,36,8,0,0,0,1,7,10,0,0,1,0,0,0,2,2,2,1,0,0,0,2,0,0,0,5,0,0,0,3,1,0,0,0,0,1,1,4,3,0,2,3,1,3,1,0,0,0,1,0,0,0,0,1,0,1
2023-01,36,11,0,2,0,4,10,9,0,0,2,0,1,5,1,3,0,2,0,6,0,0,1,2,0,10,0,1,0,5,4,0,0,0,1,0,2,4,5,3,6,1,3,1,2,1,2,0,1,0,0,0,0,0,0,0
2023-02,36,22,0,3,0,0,9,5,0,0,0,0,0,2,1,2,0,0,0,1,2,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,1,1,2,10,2,4,0,2,0,0,7,0,0,2,4,1,0,0,0
2023-03,36,3,2,6,0,1,5,10,0,0,3,0,0,1,0,1,0,0,0,1,0,0,5,0,0,16,1,0,1,1,1,0,0,1,1,0,0,1,0,1,14,1,3,2,3,0,1,1,2,1,0,0,2,0,0,0
2023-04,36,5,4,2,0,0,7,3,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,2,1,1,0,4,3,3,2,14,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1
2023-05,36,4,4,1,0,1,7,8,0,1,2,0,0,1,1,3,3,0,1,0,0,0,1,1,0,3,0,0,0,6,5,0,0,3,1,0,0,2,6,0,7,2,2,3,2,0,2,1,1,1,1,1,0,1,2,1
2023-06,36,4,3,1,0,0,8,3,0,3,1,0,1,9,0,4,5,2,1,1,0,1,2,0,0,8,0,2,0,2,5,0,3,0,0,0,0,0,4,1,23,1,3,4,4,1,5,0,0,2,0,0,0,1,2,0
2023-07,36,7,0,1,0,2,11,12,0,2,1,0,0,1,0,5,3,2,0,0,0,1,0,0,0,2,1,1,0,6,4,0,4,0,3,0,0,0,4,2,1,1,4,7,6,1,2,1,0,2,3,2,0,1,5,0
2023-08,36,14,1,1,0,1,6,1,2,0,3,0,0,5,3,4,0,3,0,2,1,0,2,0,0,4,3,1,0,6,8,0,5,1,0,0,2,3,1,1,10,2,1,2,4,0,3,14,0,1,3,3,0,0,6,0
2023-09,36,15,11,1,1,3,9,5,0,0,2,0,1,5,2,5,4,2,0,1,3,0,0,1,0,8,1,2,0,6,2,0,3,0,1,0,2,3,3,0,11,1,2,1,3,1,1,0,1,0,1,2,0,1,3,0
2023-10,36,6,0,0,0,1,8,8,0,1,0,0,0,1,2,2,1,1,0,3,0,0,1,0,1,2,0,3,0,4,2,0,7,0,0,1,0,0,1,0,5,2,4,3,4,0,0,1,0,0,1,0,1,0,0,1
2023-11,36,8,7,1,0,1,3,7,0,1,0,0,1,3,0,3,4,1,0,4,0,0,4,1,0,4,1,0,0,6,2,0,3,2,3,0,0,2,2,2,8,0,2,1,0,0,0,28,0,3,1,0,0,0,0,2
2023-12,36,5,0,0,0,2,7,3,0,1,0,1,0,3,0,8,1,2,0,2,0,0,1,0,0,4,0,3,0,9,1,1,2,0,0,1,2,0,7,0,11,0,5,2,2,0,1,2,0,2,0,0,0,0,0,1
2024-01,36,11,9,0,0,1,8,2,0,1,0,0,0,1,5,2,2,1,0,4,0,0,0,0,1,10,5,1,0,12,2,0,2,0,3,0,0,0,2,5,11,0,4,1,0,0,1,2,0,0,1,0,0,0,0,0
2024-02,36,6,2,0,0,2,12,1,0,0,1,0,0,1,0,2,6,2,0,0,2,0,3,0,1,7,0,2,0,11,1,0,0,1,0,0,0,0,3,2,14,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0
2024-03,36,6,2,0,0,1,9,5,0,1,1,1,6,14,2,5,1,0,0,1,0,0,1,0,0,8,0,1,0,9,2,0,3,0,0,0,0,0,0,0,7,0,1,4,0,0,3,28,0,0,3,2,0,1,0,0
2024-04,36,7,8,0,0,0,7,4,0,0,1,0,1,8,1,1,4,1,0,0,1,0,2,0,2,8,0,2,0,5,4,0,1,3,2,0,0,0,3,2,8,1,0,1,1,0,5,200,0,1,4,2,1,2,1,0
2024-05,36,6,2,0,0,5,9,12,0,0,2,1,0,6,1,6,7,0,0,3,5,0,1,0,1,5,0,5,0,4,4,2,0,0,0,0,0,0,3,1,14,1,3,4,0,0,0,50,1,1,1,2,0,1,9,0
2024-06,36,8,0,1,0,0,7,7,0,1,4,0,2,2,0,3,6,0,0,4,0,2,1,0,2,9,0,5,0,5,3,1,1,0,2,0,2,3,7,1,2,0,4,2,5,0,5,6,0,1,0,1,0,1,4,0
2024-07,36,7,1,0,0,2,12,5,0,0,6,0,0,5,1,5,7,1,1,6,0,0,2,0,0,9,0,3,0,4,2,0,1,0,1,1,0,2,3,0,2,1,4,3,7,0,3,0,1,0,0,1,0,0,2,1
2024-08,36,32,1,0,1,0,7,8,0,0,0,0,1,5,1,2,10,0,0,1,0,0,4,0,3,3,1,0,0,12,6,2,2,2,1,0,0,3,1,2,1,0,3,12,5,1,0,0,0,0,1,1,0,2,5,1
2024-09,36,5,2,0,0,1,8,3,0,0,3,0,1,4,0,1,3,3,0,6,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,1,2,6,2,0,0,0,0,2,1,0,1,0,1,0
2024-10,36,4,0,0,0,1,4,8,0,0,1,0,3,13,0,3,1,1,0,6,0,2,0,0,0,7,0,1,0,1,4,0,0,0,2,0,0,1,2,0,3,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
2024-11,36,3,1,0,0,2,2,0,0,2,1,0,3,2,0,5,0,0,0,0,3,0,0,0,0,2,0,1,0,3,1,0,1,0,1,0,2,3,0,0,26,0,8,1,1,0,2,0,0,0,1,0,0,1,0,2
2024-12,36,3,3,0,0,2,4,6,0,2,1,0,1,1,0,8,4,0,0,3,1,0,2,0,0,0,0,1,0,4,3,3,2,0,0,0,0,0,5,1,11,1,4,3,1,0,1,1,0,0,1,0,0,0,0,3
2025-01,36,5,1,0,0,0,8,25,0,1,0,1,1,2,0,3,3,2,0,0,0,2,1,2,1,4,2,1,0,2,0,0,1,0,0,0,0,1,1,0,3,1,5,1,0,0,0,0,0,0,0,2,0,0,0,0
2025-02,36,6,0,0,0,0,5,5,0,0,0,0,2,0,0,3,1,0,0,2,0,2,0,0,0,11,0,1,0,3,1,0,0,0,0,0,0,4,1,0,3,0,2,0,0,0,0,56,2,0,1,0,0,0,0,0
2025-03,36,6,0,0,0,1,2,6,0,1,1,0,0,3,1,3,9,2,0,1,1,0,0,0,0,8,0,1,0,3,4,0,0,1,2,0,0,1,1,4,3,1,4,0,2,0,1,37,0,2,1,1,0,0,0,1
2025-04,36,4,2,2,0,2,4,4,1,0,2,0,1,2,0,5,6,1,0,0,1,0,1,0,1,5,0,1,0,3,0,1,1,1,3,0,0,1,0,1,5,2,0,4,3,0,6,42,1,1,1,6,0,1,0,2
2025-05,36,19,4,1,0,2,9,8,0,1,2,0,5,3,0,4,4,0,0,2,0,1,2,0,1,9,1,2,0,1,1,0,0,0,1,0,0,3,4,0,1,3,1,1,1,0,2,6,0,2,1,0,0,0,0,4
2025-06,36,12,1,0,0,1,4,5,1,0,0,0,0,3,3,3,13,3,0,2,0,0,1,0,1,7,1,0,0,2,2,0,1,1,1,0,0,0,6,0,10,4,0,2,6,1,1,40,1,0,0,3,1,0,4,1
2025-07,36,9,1,0,0,6,8,5,0,0,0,0,0,0,1,7,2,3,0,1,2,0,0,0,1,8,0,2,0,4,3,0,0,4,0,0,0,0,1,2,5,1,3,7,8,6,3,40,1,0,1,1,0,0,2,6
2025-08,36,2,4,0,1,3,2,2,0,0,0,0,0,2,2,6,12,0,0,1,0,0,0,0,0,10,4,2,0,3,1,1,1,1,4,0,0,1,4,2,4,1,1,9,0,3,3,5,0,0,2,1,0,0,4,3
2025-09,36,17,3,0,1,1,6,3,0,1,2,0,0,2,0,7,4,1,0,2,1,0,1,0,1,2,0,2,0,9,8,0,0,5,2,0,1,1,3,1,7,0,1,3,0,1,0,4,0,1,0,0,0,0,2,2
2025-10,36,6,3,0,0,2,5,2,0,0,4,1,0,11,4,2,3,0,0,0,1,0,0,0,0,0,1,1,0,9,2,1,1,1,1,0,0,3,0,1,9,1,1,3,1,0,1,14,0,0,0,0,0,0,0,1
2025-11,36,2,0,0,0,3,5,7,0,0,0,0,0,2,1,6,1,1,0,0,0,0,0,0,0,3,4,2,0,2,0,0,0,0,1,0,0,0,3,0,2,1,2,3,3,1,4,6,0,0,1,1,0,0,0,5
2025-12,36,0,1,0,0,1,10,9,2,0,1,0,2,3,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,5,7,0,2,0,0,0,0,1,1,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01,37,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0
2019-02,37,0,0,0,0,1,3,1,0,0,2,0,0,0,1,5,0,0,0,1,0,0,0,0,0,6,0,0,1,1,0,2,3,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0
2019-03,37,1,13,0,0,2,6,0,0,3,3,0,0,0,4,9,2,0,0,2,0,0,1,0,1,17,0,1,0,14,4,0,3,0,1,3,2,2,2,1,26,2,7,1,0,0,1,1,3,1,2,0,0,1,0,1
2019-04,37,1,2,0,0,1,0,0,2,0,0,0,0,2,2,10,2,0,0,3,1,0,1,0,1,13,0,1,0,11,3,1,7,0,18,1,2,7,1,0,11,0,3,3,0,0,2,1,3,0,2,2,0,1,0,0
2019-05,37,1,6,1,0,1,3,2,0,2,4,0,0,3,4,6,3,0,0,0,1,0,0,0,1,17,1,2,0,26,2,0,9,0,9,0,1,2,2,0,7,1,4,6,0,0,2,2,1,1,0,0,0,5,128,4
2019-06,37,2,0,0,0,2,2,0,1,0,21,0,0,0,5,11,3,1,0,0,1,0,0,0,0,12,4,0,1,23,4,3,3,2,11,0,2,1,2,1,6,0,1,3,1,0,1,3,3,0,0,0,0,1,109,3
2019-07,37,4,2,0,0,4,4,0,0,4,1,1,0,0,2,10,7,4,0,0,0,0,0,2,0,16,0,4,1,14,1,6,3,0,1,0,0,0,0,1,5,1,0,12,2,0,2,6,5,0,7,1,0,1,194,0
2019-08,37,3,1,1,0,1,0,0,0,2,5,0,0,3,1,10,5,0,0,0,1,0,0,0,0,13,1,0,0,17,2,1,5,0,3,0,0,3,0,2,3,0,17,15,1,0,4,7,4,0,9,0,0,1,183,0
2019-09,37,2,2,0,0,2,1,0,0,1,3,0,0,3,1,9,12,2,0,0,0,0,0,1,2,7,3,3,0,9,4,1,4,0,28,0,0,0,2,1,4,3,11,9,4,0,4,8,4,1,2,0,1,0,134,0
2019-10,37,1,2,1,0,4,0,0,0,0,1,0,0,2,4,7,12,3,0,0,0,0,3,0,0,2,1,1,1,15,2,1,1,1,8,0,0,0,1,2,8,0,13,4,1,0,4,7,5,1,4,0,0,1,17,0
2019-11,37,2,0,0,0,2,2,1,0,1,0,3,2,0,0,3,1,2,1,1,1,0,0,0,1,11,0,2,1,12,2,1,2,0,32,0,0,0,2,0,6,0,2,5,0,0,2,1,1,3,2,2,0,0,0,0
2019-12,37,2,0,0,0,6,3,2,0,1,2,0,0,2,4,15,18,0,0,1,1,0,1,1,0,7,1,0,0,12,2,0,1,0,6,1,3,2,1,1,9,2,4,1,0,0,0,3,0,3,1,1,0,1,0,0
2020-01,37,1,1,0,0,0,6,1,0,1,1,0,1,2,3,4,4,2,0,1,1,0,1,0,1,15,1,2,0,10,4,0,1,0,1,0,0,0,0,2,3,2,5,4,0,0,0,3,4,1,1,2,0,1,0,0
2020-02,37,3,1,0,0,2,1,0,0,2,0,2,1,0,1,6,6,0,0,0,0,0,0,0,0,8,0,0,1,9,2,0,0,0,3,0,0,2,2,1,3,0,8,0,0,0,0,4,5,4,0,0,0,0,0,0
2020-03,37,5,0,1,0,2,1,0,2,1,2,1,0,0,4,13,5,0,0,1,3,0,2,0,0,10,2,0,0,2,2,0,1,0,0,0,0,1,1,1,3,1,6,2,0,0,0,1,2,2,0,1,0,0,0,0
2020-04,37,2,0,1,0,4,1,0,3,0,3,2,0,1,0,6,2,0,0,0,2,0,2,0,1,13,1,0,0,3,2,0,3,0,4,0,2,2,0,1,3,0,0,1,0,0,1,7,2,0,0,2,0,0,0,0
2020-05,37,4,0,0,0,2,2,0,2,1,5,0,0,1,5,16,14,2,0,0,0,0,0,0,0,7,1,0,1,5,2,2,1,0,2,0,0,1,0,0,5,2,10,4,1,1,1,0,2,1,0,1,0,4,22,0
2020-06,37,4,0,0,0,2,2,2,0,0,3,0,1,2,2,9,5,0,0,4,1,0,0,1,0,1,2,1,0,8,2,0,1,0,11,0,0,0,3,0,3,0,8,3,1,0,6,5,7,1,0,0,0,0,93,0
2020-07,37,14,2,0,0,7,3,0,1,2,3,0,0,1,0,14,3,3,1,3,2,1,0,28,0,12,5,1,0,11,8,2,1,0,0,0,0,1,0,2,13,1,2,11,2,0,2,10,7,2,0,1,0,0,306,1
2020-08,37,16,0,0,0,4,2,1,2,3,1,0,0,3,3,11,1,0,0,0,1,0,1,4,1,5,5,1,0,14,2,0,1,0,0,0,0,0,1,2,14,1,7,27,6,0,3,5,1,3,0,2,1,0,87,2
2020-09,37,18,0,0,0,4,5,5,2,1,8,0,0,1,1,9,2,0,0,1,0,0,0,3,0,4,0,2,3,19,2,0,3,0,8,0,0,0,5,2,6,2,2,19,2,0,2,4,5,2,0,1,0,0,157,1
2020-10,37,13,4,2,0,2,3,4,4,2,6,0,1,3,4,4,8,1,0,0,0,0,0,5,0,5,0,2,0,24,2,0,2,0,4,0,1,0,1,1,8,0,7,6,1,0,3,10,1,0,0,2,2,1,98,0
2020-11,37,6,1,2,0,2,3,4,2,1,0,0,1,0,3,7,10,0,0,2,1,0,1,0,0,9,3,2,1,11,0,0,0,0,12,0,0,2,2,2,6,1,4,7,3,0,1,0,1,1,0,0,0,2,0,0
2020-12,37,2,0,1,0,3,5,0,0,3,0,1,0,4,0,14,16,0,0,1,0,1,1,0,2,19,0,0,1,8,1,0,0,1,7,0,0,0,1,1,4,3,12,1,7,0,0,2,3,2,0,0,0,0,0,0
2021-01,37,1,5,2,0,2,1,4,0,0,2,0,0,4,2,5,5,0,0,1,0,1,0,0,4,19,0,1,0,5,2,0,1,0,7,1,1,4,0,1,9,3,11,7,2,0,0,1,0,0,0,0,0,0,0,0
2021-02,37,6,0,0,0,3,0,3,0,3,0,1,0,0,1,5,5,1,1,10,0,2,1,0,0,20,1,0,1,2,0,0,0,0,2,0,1,0,0,0,12,1,4,0,0,0,3,1,0,3,0,0,0,0,0,0
2021-03,37,9,0,0,0,3,4,1,0,1,1,0,0,2,2,9,5,1,0,2,0,0,3,0,0,6,1,0,0,5,2,1,0,0,11,0,0,2,2,2,6,2,4,3,1,0,3,0,4,1,0,0,0,2,0,0
2021-04,37,3,4,1,0,2,1,1,0,2,5,0,0,2,3,12,13,2,0,0,0,0,0,0,1,7,1,3,1,19,4,0,2,2,2,0,0,0,2,0,3,1,0,5,1,1,1,2,6,4,0,0,0,3,0,0
2021-05,37,4,2,1,0,2,6,2,0,0,6,0,0,7,2,10,5,0,0,2,0,0,0,0,1,12,0,1,1,10,2,0,2,0,8,0,0,0,3,1,11,0,3,5,4,0,10,6,7,0,0,0,0,0,36,0
2021-06,37,9,0,0,0,4,5,1,0,0,4,1,0,0,2,17,12,4,0,2,1,0,1,0,0,15,5,0,0,28,2,0,0,0,11,0,0,0,1,3,13,1,4,7,3,0,1,11,3,2,0,0,0,0,51,0
2021-07,37,8,0,0,0,2,3,1,0,0,8,0,0,0,5,10,13,3,0,2,0,1,0,0,0,10,16,1,1,22,3,1,1,0,5,0,0,0,4,1,9,0,10,9,2,0,2,4,5,0,5,0,0,0,39,0
2021-08,37,7,0,0,0,3,4,2,0,0,4,1,0,0,3,11,5,3,0,0,2,0,1,0,3,12,5,2,1,26,1,2,2,0,27,0,1,0,0,2,3,2,9,13,13,0,3,2,5,4,6,1,0,1,12,0
2021-09,37,14,1,0,0,0,2,0,0,0,2,0,0,1,4,10,5,0,0,0,1,0,1,0,0,7,4,1,1,28,0,1,0,0,16,0,0,1,0,0,4,0,8,7,7,0,3,4,7,1,0,0,0,1,289,1
2021-10,37,3,2,0,0,2,2,3,0,0,2,0,0,1,1,11,0,1,0,1,1,0,0,0,1,3,1,2,0,21,0,1,2,0,10,0,0,3,4,3,7,1,7,8,6,0,0,5,3,1,0,2,0,1,0,0
2021-11,37,9,1,0,0,2,5,3,3,3,0,0,0,0,1,10,6,1,0,1,1,0,0,0,0,4,3,1,0,13,2,1,0,0,4,0,0,0,3,0,13,0,2,4,1,2,0,3,1,0,0,1,0,0,0,0
2021-12,37,9,1,0,0,1,1,2,0,1,0,0,0,3,5,4,2,1,0,2,2,0,0,0,0,16,3,0,0,18,2,1,3,0,5,0,0,1,5,1,12,2,6,2,5,2,4,1,2,2,0,0,0,0,0,0
2022-01,37,5,0,0,0,2,3,0,0,2,1,0,0,2,0,8,11,0,0,0,0,3,0,0,1,7,0,1,0,11,0,1,0,0,3,0,2,3,2,1,5,0,4,8,0,0,0,0,1,0,0,0,0,0,0,0
2022-02,37,5,0,0,0,3,1,1,0,0,0,0,0,0,2,9,0,2,0,1,0,1,0,0,0,25,1,1,2,15,2,1,1,0,0,0,0,1,1,0,3,0,7,0,0,0,1,0,0,0,0,1,0,1,0,0
2022-03,37,2,1,0,0,0,0,1,0,2,1,1,0,4,3,11,20,1,0,0,0,0,1,0,1,27,2,1,1,14,1,0,0,0,7,0,0,4,0,2,3,5,5,11,0,0,0,0,1,3,0,1,0,1,0,0
2022-04,37,7,1,2,0,3,4,1,0,0,1,1,0,2,3,16,24,1,0,0,0,2,2,0,0,14,1,1,0,17,1,0,2,0,0,0,0,0,2,3,3,3,3,4,3,0,3,4,0,1,0,3,0,0,0,0
2022-05,37,5,0,3,0,0,3,0,0,3,4,1,0,1,0,6,7,0,0,1,0,0,1,0,1,4,1,1,1,17,1,0,5,0,0,0,0,0,1,2,0,2,6,8,0,1,1,3,2,1,1,0,0,0,32,1
2022-06,37,3,2,0,0,2,1,0,0,0,4,0,0,1,0,8,9,0,0,0,2,0,0,0,0,6,2,0,0,16,2,0,1,0,1,0,1,0,2,2,8,1,4,6,1,11,3,16,0,0,2,0,0,0,9,0
2022-07,37,7,2,0,0,4,0,0,0,3,1,0,0,0,2,14,0,0,0,0,2,0,0,0,0,8,1,1,3,15,2,1,5,0,3,0,2,0,2,3,2,0,7,9,0,0,5,10,4,0,0,1,0,0,10,0
2022-08,37,1,0,0,0,1,6,2,0,1,10,0,0,2,2,3,5,2,0,1,0,0,0,0,0,7,1,1,0,18,2,1,1,0,4,0,0,0,1,1,2,0,7,19,1,0,0,7,3,0,1,0,0,1,3,1
2022-09,37,4,0,0,0,2,0,0,0,0,1,0,0,0,0,8,4,0,0,1,0,2,0,0,0,4,5,2,1,29,2,1,4,0,1,0,0,2,2,0,7,1,12,4,0,0,2,3,3,1,0,0,1,0,3,0
2022-10,37,2,0,0,0,0,3,0,0,1,0,0,1,0,3,4,2,1,1,0,0,0,0,2,0,1,1,1,2,26,0,0,0,0,2,0,0,0,0,1,4,1,4,1,0,0,0,3,0,0,1,1,0,1,2,0
2022-11,37,1,0,0,0,0,6,2,0,2,3,0,1,2,0,3,17,0,0,0,4,0,0,1,1,5,1,2,0,10,1,0,0,0,2,0,1,4,1,0,3,0,3,1,1,1,2,0,1,0,0,0,0,1,0,1
2022-12,37,4,1,0,0,2,1,2,0,2,1,0,0,0,0,5,5,0,0,0,0,2,0,0,0,10,1,0,2,16,0,0,2,1,2,0,0,0,1,0,2,1,7,2,0,0,0,0,2,0,0,0,0,0,0,0
2023-01,37,6,0,1,0,3,3,3,0,8,3,0,0,0,1,8,6,2,1,0,3,1,0,0,0,8,0,0,1,20,2,1,0,0,3,0,0,1,2,6,3,1,10,1,0,0,1,0,1,2,0,0,0,2,0,0
2023-02,37,4,0,0,0,1,7,1,0,0,3,0,0,1,1,4,3,0,0,0,2,0,0,0,0,15,0,1,1,13,0,0,3,2,2,0,0,1,3,1,1,1,14,1,0,0,1,0,1,2,0,2,0,2,0,0
2023-03,37,5,1,0,0,1,3,2,0,5,5,0,0,1,0,7,9,1,0,2,0,1,0,0,2,17,3,5,1,13,3,0,1,0,1,0,1,2,4,4,3,1,19,2,0,0,1,0,6,1,1,0,0,1,0,1
2023-04,37,7,1,3,0,2,2,0,0,0,4,1,0,3,7,8,44,0,0,1,0,0,1,0,0,24,0,3,0,29,2,0,2,0,2,0,4,8,5,0,7,2,8,4,1,0,3,1,2,3,0,2,0,0,0,0
2023-05,37,6,0,0,0,3,1,0,0,0,3,0,0,3,5,6,5,2,0,1,0,1,0,0,0,6,0,0,1,14,3,1,1,0,2,0,1,1,2,1,5,1,16,3,0,1,0,0,1,5,0,0,0,0,12,2
2023-06,37,16,3,1,0,2,4,0,0,2,2,0,0,6,2,9,0,1,0,2,1,0,0,0,0,11,1,1,0,26,0,0,2,0,2,0,0,1,3,2,6,1,4,5,2,0,2,2,6,2,1,0,1,0,5,0
